ListingKey,ListingNumber,ListingCreationDate,ListingCreationTime,AMPM,LoanStatus,ClosedDate,BorrowerAPR,BorrowerRate,LenderYield,EstimatedEffectiveYield,EstimatedLoss,EstimatedReturn,ProsperRating (numeric),ProsperRating (Alpha),ProsperScore,ListingCategory (numeric),BorrowerState,Occupation,EmploymentStatus,EmploymentStatusDuration,IsBorrowerHomeowner,CurrentlyInGroup,GroupKey,DateCreditPulled,CreditScoreRangeLower,CreditScoreRangeUpper,FirstRecordedCreditLine,CurrentCreditLines,OpenCreditLines,TotalCreditLinespast7years,OpenRevolvingAccounts,OpenRevolvingMonthlyPayment,InquiriesLast6Months,TotalInquiries,CurrentDelinquencies,AmountDelinquent,DelinquenciesLast7Years,PublicRecordsLast10Years,PublicRecordsLast12Months,RevolvingCreditBalance,BankcardUtilization,AvailableBankcardCredit,TotalTrades,TradesNeverDelinquent (percentage),TradesOpenedLast6Months,DebtToIncomeRatio,IncomeRange,IncomeVerifiable,StatedMonthlyIncome,LoanKey,TotalProsperLoans,TotalProsperPaymentsBilled,OnTimeProsperPayments,ProsperPaymentsLessThanOneMonthLate,ProsperPaymentsOneMonthPlusLate,ProsperPrincipalBorrowed,ProsperPrincipalOutstanding,ScorexChangeAtTimeOfListing,LoanCurrentDaysDelinquent,LoanFirstDefaultedCycleNumber,LoanMonthsSinceOrigination,LoanNumber,LoanOriginalAmount,LoanOriginationDate,LoanOriginationQuarter,MemberKey,MonthlyLoanPayment,LP_CustomerPayments,LP_CustomerPrincipalPayments,LP_InterestandFees,LP_ServiceFees,LP_CollectionFees,LP_GrossPrincipalLoss,LP_NetPrincipalLoss,LP_NonPrincipalRecoverypayments,PercentFunded,Recommendations,InvestmentFromFriendsCount,InvestmentFromFriendsAmount,Investors
ECF03541445501862A9B1ED,563393,2/28/12,8:56:23,AM,Past Due (1-15 days),,0.25451,0.2293,0.2193,0.2141,0.065,0.1491,4,C,3,1,MD,Engineer - Electrical,Employed,134,TRUE,FALSE,,2/28/12 8:56,700,719,3/1/90 0:00,17,16,46,8,980,2,4,0,0,1,0,0,42751,0.87,5370,38,0.92,1,0.43,"$100,000+",TRUE,10499.91667,045B3643877332431BE10F4,1,7,4,3,0,2600,552.3,-2,8,,24,61444,5300,3/2/12 0:00,Q1 2012,9B97346544972921839B7A9,149.2,3368.2,1120.55,2247.65,-62.72,-76.09,0,0,0,1,0,0,0,1
108835813212344763D8070,821680,6/25/13,9:20:51,PM,Past Due (61-90 days),,0.35356,0.3134,0.3034,0.276,0.1575,0.1185,1,HR,4,3,FL,Other,Self-employed,4,FALSE,FALSE,,6/25/13 18:44,620,639,11/3/00 0:00,5,5,24,2,46,0,1,0,0,23,1,0,0,0,0,20,0.55,0,,$0,FALSE,0,548536859713330662A4A52,1,10,9,1,0,2000,1617.6,-61,73,,9,93873,4000,6/27/13 0:00,Q2 2013,AE603554143636635CCB332,172.76,863.8,356.73,507.07,-16.19,0,0,0,0,1,0,0,0,57
123335471237505160D9DE5,586802,5/7/12,11:56:43,AM,Past Due (1-15 days),,0.33973,0.2999,0.2899,0.2766,0.149,0.1276,2,E,3,2,AL,Engineer - Electrical,Employed,167,TRUE,FALSE,,5/7/12 11:56,640,659,1/1/64 0:00,10,10,43,6,134,5,10,0,0,3,1,0,3794,0.99,66,37,0.7,1,0.18,"$100,000+",TRUE,9166.666667,A0273650203116607087348,1,12,12,0,0,5546.44,4247.15,-34,1,,22,65246,4000,5/9/12 0:00,Q2 2012,27F435124032077995065B4,169.78,3565.38,1770.92,1794.46,-57.83,-115.44,0,0,0,1,0,0,0,65
CDF935947852431154771AB,1026209,11/21/13,10:59:03,AM,Past Due (61-90 days),,0.17969,0.1435,0.1335,0.1264,0.0524,0.074,5,B,6,1,OK,Doctor,Employed,65,TRUE,FALSE,,11/21/13 10:59,680,699,11/17/00 0:00,18,16,40,15,677,4,7,0,0,21,0,0,17985,0.71,5984,38,0.97,2,0.21,"$75,000-99,999",TRUE,7500,43C23699517375705098FA9,1,1,1,0,0,10000,0,,75,,4,111501,7500,11/25/13 0:00,Q4 2013,BEFC3584119280043C5E4A5,257.61,0,0,0,0,0,0,0,0,1,0,0,0,11
124C355984579845711823B,649859,10/5/12,6:24:00,AM,Past Due (61-90 days),,0.15752,0.1346,0.1246,0.1205,0.0299,0.0906,6,A,7,3,NY,Other,Employed,95,TRUE,FALSE,,10/5/12 6:23,700,719,10/7/97 0:00,12,11,28,4,111,0,5,0,0,0,0,0,3716,0.67,1784,21,0.9,0,0.27,"$50,000-74,999",TRUE,5833.333333,35AF366405983896973F2E1,2,8,8,0,0,19000,13992.63,-24,88,,17,76229,11000,10/12/12 0:00,Q4 2012,191835351559907731CBE2F,252.88,3227.44,1637.1,1590.34,-102.72,-42.99,0,0,0,1,0,0,0,183
12F93538232320169CC236B,555990,2/3/12,11:32:19,AM,Past Due (31-60 days),,0.34998,0.3099,0.2999,0.2861,0.149,0.1371,2,E,1,1,MS,Other,Self-employed,14,FALSE,FALSE,,2/3/12 11:32,640,659,4/3/74 0:00,2,1,15,1,25,2,4,1,460,18,0,0,61,0.2,239,12,0.38,1,,"$1-24,999",FALSE,1666.666667,7C01364332609281363EED0,1,36,21,9,6,1000,0,6,31,,25,60010,3000,2/7/12 0:00,Q1 2012,9F913392527184909F39DE6,128.99,2896.77,1371.52,1525.25,-44.93,-153.5,0,0,0,1,0,0,0,53
D8753571373060233EAF1D5,715787,2/20/13,9:31:32,PM,Past Due (1-15 days),,0.35356,0.3134,0.3034,0.276,0.1575,0.1185,1,HR,3,1,TX,Waiter/Waitress,Employed,81,TRUE,FALSE,,2/20/13 21:31,680,699,4/1/91 0:00,11,10,26,7,387,3,6,0,0,0,1,0,3926,0.59,318,26,1,1,0.83,"$25,000-49,999",TRUE,2083.333333,ECBC367709177720568B8FA,2,30,30,0,0,12500,3818.96,1,4,,12,85994,4000,3/6/13 0:00,Q1 2013,80AF3517536877595EF4552,172.76,1900.36,791,1109.36,-22.97,-88.11,0,0,0,1,0,0,0,47
774B3545742692058B4AE09,579982,4/18/12,8:43:16,AM,Past Due (61-90 days),,0.26681,0.2287,0.2187,0.2134,0.099,0.1144,3,D,3,2,FL,Administrative Assistant,Full-time,205,TRUE,FALSE,,4/18/12 8:43,660,679,3/1/94 0:00,7,7,11,4,283,0,1,0,0,0,0,0,4571,1.04,0,10,0.8,1,0.49,"$25,000-49,999",TRUE,2416.666667,C3D936487574941274F6C99,2,45,45,0,0,10500,2356.62,-47,77,,23,64082,10000,4/23/12 0:00,Q2 2012,506E342965014848642C7C6,386.42,7481.3,3960.42,3520.88,-134.96,-420.38,0,0,0,1,0,0,0,20
8C7D35671761373645A4406,695031,1/6/13,7:46:07,PM,Past Due (16-30 days),,0.34408,0.3165,0.3065,0.2788,0.1425,0.1363,2,E,2,1,WI,Other,Employed,35,FALSE,FALSE,,1/6/13 19:46,600,619,9/1/95 0:00,10,10,28,7,195,2,12,0,0,29,1,0,2179,0.84,344,23,0.78,3,0.12,"$50,000-74,999",TRUE,5100,526E36710146593528E0C23,1,10,10,0,0,3500,2730.13,-55,30,,14,81030,4000,1/8/13 0:00,Q1 2013,C40935378123354937B2B1C,133.5,1602,390.56,1211.44,-38.27,0,0,0,0,1,0,0,0,41
132C351328912185120FE74,502300,4/14/11,11:19:14,AM,Past Due (16-30 days),,0.34887,0.3125,0.3025,0.2848,0.183,0.1018,1,HR,5,6,CA,Professional,Full-time,79,FALSE,FALSE,,4/14/11 11:19,600,619,4/14/89 0:00,5,5,11,3,56,2,4,1,34,27,0,0,981,0.85,173,8,0.62,0,0.06,"$100,000+",TRUE,16666.66667,61243617582032011CE044C,1,35,32,3,0,2600,0,0,19,,35,48609,4000,4/19/11 0:00,Q2 2011,E2253414333295656C959F3,172.56,5717.04,3394.73,2322.31,-73.38,-53.58,0,0,0,1,0,0,0,33
D2C0354200964017278F994,568515,3/13/12,5:07:57,PM,Past Due (61-90 days),,0.26681,0.2287,0.2187,0.2134,0.099,0.1144,3,D,6,1,NC,Other,Employed,95,FALSE,FALSE,,3/13/12 17:07,640,659,9/24/02 0:00,7,7,12,5,338,0,1,0,0,0,0,0,8365,0.88,2000,11,1,0,0.37,"$25,000-49,999",TRUE,4000,DCC136461698633017888F4,1,6,6,0,0,2000,1038.16,-86,84,,24,62084,15000,3/16/12 0:00,Q1 2012,33F2352319883994786256D,579.63,11592.6,7054.58,4538.02,-198.43,0,0,0,0,1,0,0,0,16
F15C3564294171517790995,677412,11/26/12,12:06:36,PM,FinalPaymentInProgress,,0.21025,0.1734,0.1634,0.1536,0.0624,0.0912,4,C,5,7,NC,Student - College Graduate Student,Employed,30,FALSE,FALSE,,11/26/12 12:06,680,699,9/8/08 0:00,4,3,6,3,65,0,1,0,0,0,0,0,1484,0.51,482,4,1,0,,"$75,000-99,999",FALSE,6250,11F136672521944003AFBF4,1,11,11,0,0,2000,0,-10,0,,16,78336,6500,11/30/12 0:00,Q4 2012,651335240645099708189D2,232.84,3492.6,2312.08,1180.52,-68.05,0,0,0,0,1,0,0,0,123
731B3530264386579B730FB,536120,10/28/11,10:43:42,AM,Past Due (1-15 days),,0.35244,0.316,0.306,0.292,0.149,0.143,2,E,2,2,NC,Accountant/CPA,Full-time,169,FALSE,FALSE,,10/28/11 10:43,600,619,8/23/00 0:00,2,2,47,0,0,0,3,7,6009,30,0,0,0,0,0,30,0.57,0,0.16,"$50,000-74,999",TRUE,5416.666667,89733633184940132F3279C,2,51,51,0,0,2500,880.12,-1,8,,28,55527,7500,11/2/11 0:00,Q4 2011,73E33365063925199A53A1C,324.99,8789.73,4649.06,4140.67,-125.63,-297.15,0,0,0,1,0,0,0,130
50A33585349726732C8A50A,850264,7/24/13,9:04:13,AM,Past Due (31-60 days),,0.35356,0.3134,0.3034,0.276,0.1575,0.1185,1,HR,8,2,CA,Sales - Commission,Employed,122,TRUE,FALSE,,7/24/13 9:04,720,739,3/1/92 0:00,13,12,25,8,163,8,41,0,0,0,0,0,5966,0.19,24430,24,1,1,0.2,"$100,000+",TRUE,9166.666667,7A9E369161201143479F456,1,23,13,10,0,4000,0,28,41,,7,100178,4000,8/28/13 0:00,Q3 2013,109A3516087230133AE84D3,172.76,694.47,269.97,424.5,-10.53,0,0,0,0,1,0,0,0,17
2160352870375548950BEE1,535307,10/25/11,2:06:39,PM,Past Due (1-15 days),,0.35244,0.316,0.306,0.292,0.149,0.143,2,E,1,3,MO,Other,Self-employed,3,FALSE,TRUE,07033365584575590A45181,10/25/11 14:06,600,619,6/29/88 0:00,4,2,12,1,26,1,1,0,0,13,2,0,618,1.54,0,12,0.75,1,,"$1-24,999",FALSE,41.666667,847236336651277223430C1,1,35,35,0,0,3000,0,-115,11,,29,55047,2000,10/27/11 0:00,Q4 2011,E1223364346254145B94FE7,86.67,2295.09,1239.46,1055.63,-32.95,0,0,0,0,1,0,0,0,32
650335648898392467B63FF,685271,12/12/12,8:56:03,AM,Past Due (31-60 days),,0.19907,0.1752,0.1652,0.1576,0.0449,0.1127,5,B,7,3,CA,Retail Management,Employed,60,FALSE,FALSE,,12/12/12 8:56,660,679,7/1/95 0:00,5,5,21,5,78,3,6,0,0,18,1,0,950,0.42,1300,19,0.65,2,0.05,"$75,000-99,999",TRUE,7083.333333,D3703670341171634540393,1,35,21,13,1,25000,0,-35,42,,15,79452,10000,12/27/12 0:00,Q4 2012,0EAB3400004431769269DBC,251.33,3530.96,1803.81,1727.15,-96.88,-85.46,0,0,0,1,0,0,0,141
241B3563428865201D26612,668132,11/12/12,7:45:20,AM,Past Due (16-30 days),,0.14494,0.1223,0.1123,0.1091,0.0249,0.0842,6,A,8,13,MN,Realtor,Self-employed,262,FALSE,FALSE,,11/12/12 7:45,700,719,4/20/81 0:00,11,11,20,10,357,0,3,0,0,1,0,0,11959,0.28,28401,20,0.8,0,,"$50,000-74,999",FALSE,4166.666667,5502366771343616356A266,1,6,6,0,0,5000,4115.93,-33,18,,16,77826,10000,11/20/12 0:00,Q4 2012,3D9B35451364261175B1C99,223.61,3130.54,1824.11,1306.43,-106.82,0,0,0,0,1,0,0,0,172
20C835788094364698F89F9,773174,5/9/13,6:45:47,AM,Past Due (91-120 days),,0.24758,0.2099,0.1999,0.1852,0.0849,0.1003,4,C,2,7,MA,Social Worker,Employed,187,FALSE,FALSE,,5/9/13 6:45,700,719,5/1/77 0:00,5,5,12,3,276,1,2,0,0,0,0,0,7951,0.88,807,12,0.83,1,0.5,"$25,000-49,999",TRUE,3500,16D8368386781642007E7CF,1,9,9,0,0,8000,6520.82,0,108,,10,91255,8000,5/22/13 0:00,Q2 2013,00C33552366808730B31FE8,301.36,1506.8,748.87,757.93,-35.38,-51.23,0,0,0,1,0,0,0,84
E8E235694055185655EE424,705589,1/26/13,8:44:04,PM,Past Due (1-15 days),,0.30234,0.2759,0.2659,0.2435,0.1125,0.131,3,D,4,2,VA,Other,Other,2,FALSE,TRUE,783C3371218786870A73D20,1/26/13 20:43,640,659,8/22/02 0:00,10,8,25,7,230,6,10,0,0,2,0,0,4328,1.01,0,23,0.91,2,0.27,"$1-24,999",TRUE,1700,D06136726114686686739E8,2,45,45,0,0,9500,0,-6,10,,14,84007,2200,1/31/13 0:00,Q1 2013,EBCA3387548976812C9E08D,67.96,800.52,195.57,604.95,-17.56,-18.86,0,0,0,1,0,0,0,23
E5D13559065596517196175,650812,10/5/12,4:41:05,PM,Past Due (16-30 days),,0.23121,0.1939,0.1839,0.1714,0.0749,0.0965,4,C,7,1,AZ,Administrative Assistant,Employed,116,FALSE,FALSE,,10/5/12 10:44,620,639,2/24/98 0:00,8,8,27,8,287,0,4,0,0,0,0,0,6202,0.6,3724,26,0.76,0,0.35,"$25,000-49,999",TRUE,2833.333333,47E53662804110746A45286,1,10,10,0,0,6500,5256.35,-74,28,,17,75952,11800,10/10/12 0:00,Q4 2012,18C235312328012426BDA78,434.87,6495.44,3841.98,2653.46,-133.47,-221.78,0,0,0,1,0,0,0,194
5E9A3568353600836F50363,695566,1/7/13,12:45:08,PM,Past Due (91-120 days),,0.25781,0.2199,0.2099,0.1937,0.0925,0.1012,3,D,2,1,MD,Other,Employed,97,TRUE,FALSE,,1/7/13 12:45,680,699,2/23/01 0:00,14,14,23,8,526,2,5,0,0,0,0,0,21357,0.58,15323,20,0.95,3,0.38,"$75,000-99,999",TRUE,6666.666667,E1F53672384484603335228,1,6,6,0,0,11000,10341.93,-40,116,,14,82472,10000,1/14/13 0:00,Q1 2013,C4FE3550168495275FC0E5D,381.85,3440.74,1816.53,1624.21,-72.1,-61.1,0,0,0,1,0,0,0,185
73F235781850973256564E6,767738,5/5/13,11:13:34,AM,Past Due (1-15 days),,0.27285,0.2346,0.2246,0.2064,0.1025,0.1039,3,D,2,1,NY,Professional,Employed,114,TRUE,FALSE,,5/5/13 11:13,660,679,7/19/01 0:00,11,10,15,6,228,1,16,0,0,0,0,0,6803,0.83,752,14,1,0,0.21,"$75,000-99,999",TRUE,6500,BAED368277263757931CC47,1,11,11,0,0,4000,3149.93,7,2,,10,89619,7000,5/8/13 0:00,Q2 2013,F1FA354539013713295E902,272.65,2423.85,1232.96,1190.89,-35.1,-46.35,0,0,0,1,0,0,0,110
268F353330727610173B4BB,541252,11/27/11,1:31:42,PM,Past Due (1-15 days),,0.2924,0.2537,0.2437,0.2377,0.105,0.1327,3,D,4,2,CA,Professional,Employed,46,TRUE,FALSE,,11/27/11 13:31,640,659,5/25/94 0:00,16,12,33,8,555,2,2,0,0,0,0,0,16383,0.95,701,29,0.89,0,0.45,"$25,000-49,999",TRUE,3333.333333,751B36365663682793BABEA,1,32,32,0,0,1000,0,3,10,,28,56550,2000,11/29/11 0:00,Q4 2011,2D2B3419041109166DB7660,79.91,2097.75,1226.06,871.69,-31.88,-60.72,0,0,0,1,0,0,0,37
255C3578777790400B47136,790046,5/28/13,11:26:32,AM,Past Due (1-15 days),,0.29537,0.2566,0.2466,0.2254,0.1175,0.1079,3,D,6,1,CA,Skilled Labor,Employed,310,TRUE,FALSE,,5/28/13 11:26,620,639,5/20/98 0:00,2,2,20,2,88,2,10,0,0,39,1,0,2911,0.97,89,15,0.62,0,0.06,"$50,000-74,999",TRUE,5416.666667,0130368441776876513D5BC,1,3,3,0,0,4000,0.02,-129,10,,10,91900,6250,5/30/13 0:00,Q2 2013,213333823405803814D05B0,250.69,2035.52,846.79,1188.73,-44,-213.1,0,0,0,1,0,0,0,30
750235453356303426A3E92,584769,5/2/12,5:52:29,AM,Past Due (1-15 days),,0.24702,0.222,0.212,0.207,0.065,0.142,4,C,5,1,PA,Sales - Commission,Employed,126,TRUE,FALSE,,5/2/12 5:52,660,679,10/4/94 0:00,12,10,31,5,523,0,3,0,0,0,0,0,18893,0.73,4283,23,0.91,1,0.54,"$25,000-49,999",TRUE,3500,A2093650634478863A4AB2A,2,51,51,0,0,6000,2584.72,21,3,,22,65310,15000,5/7/12 0:00,Q2 2012,2A393402841596069CEBDEC,415.99,8735.8,3059.88,5675.92,-192.41,-382.72,0,0,0,1,0,0,0,207
690A35454656551931D16C4,582976,4/26/12,11:15:40,AM,Past Due (91-120 days),,0.26681,0.2287,0.2187,0.2134,0.099,0.1144,3,D,3,1,TN,Other,Employed,43,FALSE,FALSE,,4/26/12 11:15,640,659,2/25/87 0:00,6,7,11,6,912,1,1,1,2101,0,0,0,26483,0.6,18123,10,0.8,2,0.42,"$25,000-49,999",TRUE,3791.666667,8C733649858766877B43AF3,1,6,6,0,0,8000,6947.83,-94,100,,23,64789,10000,4/30/12 0:00,Q2 2012,951535264582218490B2E96,386.42,6895.56,3779.34,3116.22,-118.33,-96.6,0,0,0,1,0,0,0,27
266B35683007473461BC395,700560,1/15/13,8:54:35,PM,Past Due (91-120 days),,0.17982,0.1564,0.1464,0.1406,0.0374,0.1032,6,A,10,15,FL,Other,Part-time,64,TRUE,FALSE,,1/15/13 20:54,680,699,3/16/94 0:00,12,8,32,9,452,0,2,1,35849,2,0,0,13441,0.85,1572,27,0.77,2,0.21,"$50,000-74,999",TRUE,5666.666667,3EF33673040051948F99D16,2,47,46,1,0,25000,13237.38,28,93,,13,84735,11000,2/7/13 0:00,Q1 2013,AE263392918488376968497,265.4,2388.6,1162.23,1226.37,-78.42,0,0,0,0,1,2,0,0,235
5FF5357959872155619320C,798854,6/6/13,8:38:33,AM,Past Due (16-30 days),,0.31032,0.2712,0.2612,0.2382,0.1275,0.1107,2,E,5,14,MD,Accountant/CPA,Employed,163,TRUE,FALSE,,6/6/13 8:38,600,619,4/13/99 0:00,18,17,50,12,762,2,10,0,0,16,0,0,18050,0.99,93,32,1,0,0.17,"$100,000+",TRUE,10833.33333,FB733685351952960371BAC,1,13,13,0,0,2000,1469.01,-49,27,,9,92783,4000,6/11/13 0:00,Q2 2013,97E435435975062311BC6AD,163.56,1096.9479,319.04,777.9079,-15.9,-124.32,0,0,0,1,0,0,0,1
F9CD357375705125211CD3F,728265,3/13/13,10:04:26,AM,Past Due (16-30 days),,0.20462,0.1679,0.1579,0.1487,0.0599,0.0888,5,B,2,7,KS,Other,Employed,6,FALSE,FALSE,,3/13/13 10:04,740,759,8/1/81 0:00,11,10,29,9,246,1,6,1,44,7,3,0,1221,0.48,1279,27,0.82,1,0.3,"$25,000-49,999",TRUE,2333.333333,314636778939772004661B6,1,6,6,0,0,4200,3604.83,4,23,,12,86274,2000,3/15/13 0:00,Q1 2013,CFEF35557358526741E98C4,71.1,830.7,511.81,318.89,-12.25,-29.58,0,0,0,1,0,0,0,13
7C5E35442168394040FDD39,575870,4/5/12,8:36:30,PM,Past Due (16-30 days),,0.20358,0.1845,0.1745,0.1715,0.042,0.1295,5,B,6,1,IL,Car Dealer,Employed,377,FALSE,FALSE,,4/5/12 20:36,640,659,4/29/92 0:00,14,12,26,9,632,1,2,0,0,0,0,0,16710,0.55,6270,26,1,1,0.39,"$25,000-49,999",TRUE,3750,9B673647203650326A89ECC,1,9,9,0,0,5000,4098.55,-38,25,,23,63613,10000,4/13/12 0:00,Q2 2012,70C635160342943897535B9,256.39,5384.19,2178.12,3206.07,-164.81,-258.97,0,0,0,1,0,0,0,137
6B7035404400140095DACF7,559565,2/16/12,3:19:29,PM,Past Due (91-120 days),,0.33973,0.2999,0.2899,0.2766,0.149,0.1276,2,E,1,1,MA,Analyst,Employed,59,TRUE,FALSE,,2/16/12 15:19,640,659,5/31/99 0:00,15,15,35,12,516,1,3,1,555,0,0,0,17693,0.64,9521,33,0.96,2,0.45,"$50,000-74,999",TRUE,4416.666667,DF393643331422998E8ADEE,1,16,16,0,0,4000,0,-84,106,,25,60982,4000,2/24/12 0:00,Q1 2012,2ED43496204883632F444C2,169.78,3470.6,1848.22,1622.38,-53.62,-28.86,0,0,0,1,0,0,0,55
59AF3539131243940C086CF,557219,2/7/12,1:27:14,PM,Past Due (1-15 days),,0.11766,0.0899,0.0799,0.0797,0.02,0.0597,6,A,8,7,MO,Professional,Employed,69,FALSE,FALSE,,2/7/12 13:27,680,699,3/29/02 0:00,4,4,6,3,75,0,0,0,0,0,0,0,1338,0.43,1393,5,1,0,0.08,"$25,000-49,999",TRUE,3500,04793643131051432BC54D1,1,21,15,6,0,3500,1680.62,31,1,,25,60245,2500,2/9/12 0:00,Q1 2012,0A603480659130471B3EA9A,79.49,1954.29,1627.79,326.5,-34.66,-27.02,0,0,0,1,0,0,0,17
913B3571795224688C6FCC1,723213,3/4/13,5:15:03,PM,Past Due (1-15 days),,0.31032,0.2712,0.2612,0.2382,0.1275,0.1107,2,E,5,2,OH,Laborer,Full-time,376,TRUE,TRUE,19F2338715202723004007F,3/4/13 17:13,600,619,4/27/01 0:00,9,6,20,3,149,1,5,0,0,2,1,0,4087,0.68,1913,13,0.84,0,0.38,"$25,000-49,999",TRUE,3208.333333,0A3E36753981913469AABF3,4,91,83,8,0,27500,9671.53,-62,4,,12,86140,4000,3/6/13 0:00,Q1 2013,D4503392560164677AD3387,163.56,1799.16,863.38,935.78,-28.32,-55.62,0,0,0,1,0,0,0,62
801E35883731796020C1DDE,877911,8/23/13,11:41:52,AM,Past Due (61-90 days),,0.22283,0.1984,0.1884,0.1765,0.0674,0.1091,4,C,5,1,KY,Other,Self-employed,17,TRUE,FALSE,,8/23/13 11:41,660,679,9/21/91 0:00,6,6,25,4,595,2,4,0,0,0,0,0,28515,0.89,3304,25,1,1,,"$75,000-99,999",FALSE,8250,37763690371930812D24549,2,22,22,0,0,28500,11758.58,-89,72,,7,99765,10000,8/28/13 0:00,Q3 2013,C51D3374001876213ED380A,264.05,797.68,347.46,450.22,-8.83,0,0,0,0,1,0,0,0,46
E9123537391938760AC5FCD,553991,1/24/12,5:23:40,PM,Past Due (91-120 days),,0.11766,0.0899,0.0799,0.0797,0.02,0.0597,6,A,9,1,KY,Other,Employed,16,TRUE,FALSE,,1/24/12 17:23,760,779,9/21/91 0:00,5,5,22,4,11,0,2,0,0,0,0,0,15048,0.41,19730,22,1,2,0.17,"$50,000-74,999",TRUE,4933.333333,B0CD364246509103733078A,1,4,4,0,0,3500,0,-35,100,,26,59670,25000,1/30/12 0:00,Q1 2012,C51D3374001876213ED380A,794.88,16692.48,13934.94,2757.54,-306.74,0,0,0,0,1,0,0,0,88
2C603576126688066C20F32,747505,4/9/13,7:46:47,AM,Past Due (61-90 days),,0.20462,0.1679,0.1579,0.1487,0.0599,0.0888,5,B,5,6,MA,Administrative Assistant,Employed,107,TRUE,FALSE,,4/9/13 7:16,680,699,6/10/03 0:00,2,2,14,0,0,0,2,1,0,14,1,0,0,0,0,9,0.55,0,0.1,"$100,000+",TRUE,10000,2B4236803188956792B6AA1,2,22,21,1,0,22500,11270.17,0,75,,11,88719,12500,4/25/13 0:00,Q2 2013,D94B3515126793132D12A9D,444.35,3110.45,1715.03,1395.42,-79.14,-226.62,0,0,0,1,0,0,0,215
90CD3532513606832C4CA8D,541309,11/27/11,8:23:14,PM,Past Due (1-15 days),,0.2924,0.2537,0.2437,0.2377,0.105,0.1327,3,D,2,1,OH,Engineer - Electrical,Full-time,120,FALSE,FALSE,,11/27/11 20:23,680,699,1/29/00 0:00,14,10,44,7,461,5,8,0,0,0,0,0,29306,0.99,223,42,0.97,4,0.19,"$100,000+",TRUE,9000,145336366455681894B090F,1,35,32,3,0,5000,0,74,9,,27,57004,7000,12/1/11 0:00,Q4 2011,90F23401969966593A8ECE4,279.69,7360.97,4399.04,2961.93,-110.36,-95.1,0,0,0,1,0,0,0,52
EB553577849800916DBB5F5,763360,4/29/13,11:52:29,AM,FinalPaymentInProgress,,0.0893,0.0759,0.0659,0.0647,0.0149,0.0498,7,AA,10,1,CO,Executive,Employed,18,TRUE,FALSE,,4/29/13 11:52,820,839,4/27/88 0:00,17,15,67,13,588,1,2,0,0,0,0,0,15403,0.19,61997,59,0.96,0,0.19,"$100,000+",TRUE,11250,84B03681741152340A50FEA,3,37,37,0,0,45000,9235.05,82,0,,10,89361,18000,5/6/13 0:00,Q2 2013,8CEC3478229246352C25D9E,560.66,5045.94,4116.89,929.05,-122.41,0,0,0,0,1,0,0,0,345
2CA63524174964815712AC5,521961,8/14/11,9:00:02,PM,Past Due (91-120 days),,0.34621,0.3099,0.2999,0.2861,0.13,0.1561,2,E,6,1,IL,Police Officer/Correction Officer,Full-time,138,TRUE,FALSE,,8/14/11 21:00,620,639,1/20/02 0:00,7,6,12,3,210,1,3,0,0,2,0,0,3437,0.88,498,12,0.83,2,0.22,"$25,000-49,999",TRUE,3500,B5283627322394740BDDB4B,1,14,14,0,0,3500,2360.74,-31,112,,31,52425,2000,8/18/11 0:00,Q3 2011,3AC1348452553315766271D,85.99,2306.75,1288.8,1017.95,-24.09,-58.47,0,0,0,1,0,0,0,18
2DD93558384417721475389,642525,9/20/12,9:24:41,AM,Past Due (1-15 days),,0.12528,0.0974,0.0874,0.0872,0.0249,0.0623,6,A,8,14,NH,Computer Programmer,Employed,29,FALSE,TRUE,783C3371218786870A73D20,9/20/12 7:09,720,739,11/1/02 0:00,11,10,14,8,179,0,4,0,0,0,0,0,53,0,7722,14,1,0,0.17,"$75,000-99,999",TRUE,7416.666667,60D336623204985764E274E,4,81,78,3,0,20640,8240.11,17,13,,18,74766,16650,9/25/12 0:00,Q3 2012,4E8E3394271864714D5D37B,535.22,8548.52,6540.27,2008.25,-189.69,-497.77,0,0,0,1,0,0,0,189
89B43515448309758AEC08E,507581,5/18/11,3:34:09,PM,Past Due (31-60 days),,0.124,0.1029,0.0929,0.0926,0.026,0.0666,6,A,7,6,IN,Postal Service,Part-time,165,TRUE,FALSE,,5/17/11 16:50,740,759,9/1/94 0:00,7,6,36,5,232,0,3,0,0,0,0,0,1007,0.51,1005,33,0.82,0,0.23,"$25,000-49,999",TRUE,3458.333333,2E5136203790263745358C1,1,11,11,0,0,2500,1931.66,85,44,,34,49730,4500,5/25/11 0:00,Q2 2011,94CB34836359789822F9DDA,145.82,4505.42,3729.55,775.87,-72.46,-24.79,0,0,0,1,0,0,0,79
85E43592536796591003796,979998,10/14/13,8:04:07,PM,Past Due (31-60 days),,0.2533,0.2155,0.2055,0.18917,0.0975,0.09167,3,D,2,1,OK,Truck Driver,Employed,13,TRUE,FALSE,,10/4/13 17:31,720,739,10/3/96 0:00,13,11,26,4,444,5,9,0,0,0,0,0,13294,0.99,32,23,1,2,0.4,"$75,000-99,999",TRUE,7666.666667,D1B736951820094732DF882,1,9,9,0,0,4000,3162.01,,53,,5,106687,10000,10/16/13 0:00,Q4 2013,7012356422569296660D6AD,379.58,758.6759,196.55,562.1259,-8.49,-65.45,0,0,0,1,0,0,0,1
